Incident ID,Year,Month,Day,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Nationals detained,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Internationals detained,Total internationals,Total killed,Total wounded,Total kidnapped,Total detained,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Latitude,Longitude,Motive,Actor type,Actor name,Details,Verified,Source
#event+id,#date+year,#date+month,#date+day,#country+code,#country+name+i_en,#adm1+name+i_en,#adm2+name+i_en,#adm3+name+i_en,#affected+UN,#affected+INGO,#affected+ICRC,#affected+IFRC,#affected+NGO,#affected+other,#affected+killed+national,#affected+injured+national,#affected+kidnapped+national,#affected+detained+national,#affected+total+national,#affected+killed+international,#affected+injured+international,#affected+kidnapped+international,#affected+detained+international,#affected+total+international,#affected+total+killed,#affected+total+injured,#affected+total+kidnapped,#affected+total+detained,#affected+total,#affected+total+m,#affected+total+f,#affected+total+i,#event+means+i_en,#event+type+i_en,#loc+type+i_en,#geo+lat,#geo+lon,#x_event_motive,#group+type+i_en,#group+name+i_en,#description+i_en,,
1834,2013,10,1,SY,Syrian Arab Republic,Ar-Raqqah,Ar-Raqqah,Ar-Raqqah,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,Kidnap-killing,Ambush,Road,35.951.414,39.026.307,Political,Non-state armed group: Global,Islamic State (IS),"One INGO worker was kidnapped by ISIS in Ar-Raqqah, while on his way to Deir Ezzour. UPDATE: The individual was killed in November 2014.",Pending,Media
1584,2013,10,1,AF,Afghanistan,Uruzgan,Dihrawud,Tangi,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4,4,0,0,Shooting,Ambush,Road,3.264.052,65.570.947,Political,Non-state armed group: National,Unknown,Four locally-employed workers (three labourers and a driver) who were subcontracted by a Community Development Council for an NGO-implemented NSP programme were killed after being intercepted by AOG while en route to a stone quarry.,Yes,Official Report
1585,2013,10,3,SS,South Sudan,Central Equatoria,Juba,Juba,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Raid,Home,4.824.871,31.607.858,Economic,Unknown,Unknown,One UN staff member sustained injuries during a fight with three robbers at his home.,Yes,Official Report
1591,2013,10,3,SS,South Sudan,Northern Bahr el Ghazal,Aweil East,Akuem,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Ambush,Road,8.955.277,27.509.186,Incidental,Non-state armed group: National,Sudan People's Liberation Army (SPLA),One NGO staff member was assaulted by an SPLA soldier.,Yes,Official Report
1586,2013,10,4,PK,Pakistan,Balochistan,Quetta,"Quetta, Railway Colony",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,30.191.604,66.998.056,Economic,Non-state armed group: Unknown,Not applicable,A local NGO director was reportedly kidnapped for ransom by armed men while heading to his office. The rescue attempt failed to recover the victim. UPDATE: the director was freed on 7 December 2013 by his abductors in Mastung district.,Yes,Official Report
1587,2013,10,4,PK,Pakistan,Sindh,Khairpur,Bhurgri feeder (near),0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,27.529.402,68.757.858,Unknown,Unknown,Unknown,A national staffer of an INGO was abducted on the road.,Yes,Official Report
1588,2013,10,6,YE,Yemen,Sana'a,As Sabin,"Haddah, in front of the Al-Jandool supermarket",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,15.306.405,441.896,Unknown,Unknown,Unknown,A UN international staff member was ambushed and kidnapped by armed men while he was in his vehicle. UPDATE: He was released on 8 November 2014.,Yes,Official Report
1590,2013,10,6,SS,South Sudan,Central Equatoria,Juba,"Juba, Nimule Road",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,2,Bodily assault,Individual attack,Office/compound,4.839.911,31.611.074,Unknown,Unknown,Unknown,Two UN staff members were severely assaulted and sustained multiple stab wounds at the vicinity of their compound in the evening. They were admitted into a hospital for treatment.,Yes,Official Report
1589,2013,10,7,AF,Afghanistan,Paktia,Gardez,Dawlatzai,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,Kidnapping,Ambush,Road,33.580.692,69.221.584,Political,Unknown,Unknown,Three national NGO staff members (driver and two engineers) were ambushed and kidnapped. A third engineer was present but managed to escape.,Yes,Official Report
1592,2013,10,12,AF,Afghanistan,Nurestan,Do Ab ,Main Bazaar area,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shelling,Combat/Crossfire,Public location,35.105.581,7.051.334,Incidental,Non-state armed group: National,Unknown,"An off-duty NGO staff member, along with seven other civilians, was killed when the bazaar was struck by a rocket launched by an armed opposition group. Nine other civilians were injured.",Yes,Official Report
1593,2013,10,13,AF,Afghanistan,Konar,Sirkanay ,Tango,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Kidnap-killing,Unknown,Unknown,34.801.572,71.216.105,Political,Non-state armed group: National,Tehrik-i-Taliban Pakistan (TTP),"A community health worker, who seemed to have ties to Islamic Emirate of Afghanistan (IEA) fighters, was abducted by members of the Tehrik-i-Taliban Pakistan (TTP). He was abducted with at least three IEA fighters, who were able to escape, but the community health worker was recaptured and killed. He was beaten to death with sticks.",Yes,Official Report
1602,2013,10,13,SY,Syrian Arab Republic,Idlib,Idlib,Road between Sarmin and Saraqib,0,0,6,1,0,0,0,0,4,0,4,0,0,3,0,3,0,0,7,0,7,0,0,7,Kidnapping,Ambush,Road,35.899.383,36.763.292,Unknown,Non-state armed group: Global ,Islamic State (IS),"Six ICRC staff and one NRCS volunteer were abducted by gunmen who had opened fire on the Red Cross convoy as they were traveling to Damascus. Three ICRC staff and the one NRCS volunteer were released the next day. The ICRC is awaiting information on the remaining three. Reports from ICRC in April 2019 indicate the remaining international staff member and two national staff members may still be alive, although specific information about their whereabouts is unknown.",Yes,Media
1690,2013,10,21,AF,Afghanistan,Paktia,,,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,Unknown,Unknown,Unknown,32.264.539,68.524.715,Unknown,Non-state armed group: Unknown,Not applicable,Three INGO staff members were injured by flying glass after an IED detonation.,Yes,Focal Point
1845,2013,10,22,SO,Somalia,Mudug,Gaalkacyo,Gaalkacyo,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Individual attack,Unknown,6.766.627,47.429.627,Incidental,Unknown,Unknown,An INGO security guard was shot and injured by an unknown armed man. The attack may have been connected to an inter-clan dispute.,Yes,Official Report
1594,2013,10,22,AF,Afghanistan,Herat,Guzara,Shahbed (Herat-Kandahar Main Road),0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,Shooting,Ambush,Road,34.002.473,62.224.309,Incidental,Non-state armed group: Unknown,Not applicable,Two local NGO workers were shot and wounded when the bus they were traveling on was fired at by armed men attempting an ambush at an illegal checkpoint. The bus kept driving and victims received medical treatment.,Yes,Official Report
1595,2013,10,23,SD,Sudan,South Darfur,Nyala Janoub,Nyala,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,2,Shooting,Ambush,Road,12.008.688,24.840.129,Unknown,Unknown,Unknown,The head of a Sudanese NGO was killed when armed carjackers ambushed and hijacked the NGO vehicle. Another NGO staff member and a police officer were also injured. The attack happened about 15 kilometers southwest of Nyala.,Pending,Media
1755,2013,10,27,SD,Sudan,West Darfur,Kulbus,Between Seleia and Khor Shorum,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,Kidnapping,Ambush,Road,11.713.542,25.617.136,Political,Non-state armed group: Unknown,Not applicable,Two UN-contracted employees (driver and assistant) were abducted by an unknown armed group (suspected to be rebel elements) and the contents of the truck were stolen. The truck was traveing in a convoy escorted by the Popular Defence Forces. The driver and the assistant were eventually released on 20 November 2013.,Yes,Focal Point
1689,2013,10,29,ET,Ethiopia,Liban,Bokolmayo,Bokolmayo,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Unknown,4.482.944,41.664.859,Political,Non-state armed group: Unknown,Not applicable,One INGO staff member was abducted and very severely beaten by three armed militia men. The attack may be related to tribal politics.,Yes,Focal Point
1596,2013,10,30,SD,Sudan,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,12.699.185,2.499.564,Economic,Unknown,Unknown,A UN contractor was carjacked and abducted by unknown criminals while driving along the Nyala-El Fasher road.,Yes,Official Report
1791,2013,10,30,SD,Sudan,South Darfur,Beliel,Between Tor Taan and Shorum,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,11.815.088,25.414.386,Political,Non-state armed group: Unknown,Not applicable,One UN-contracted driver was abducted by a rebel group on board a Land Cruiser.,Yes,Focal Point
1605,2013,11,3,PK,Pakistan,Khyber Pakhtunkhwa,Peshawar,University Town,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Other Explosives,Individual attack,Office/compound,33.991.882,71.498.232,Unknown,Unknown,Unknown,A security guard was injured when unknown individuals hurled a hand grenade inside an INGO guest house. Staff was relocated to Islamabad.,Yes,Official Report
1619,2013,11,5,AF,Afghanistan,Badakhshan,Fayzabad,Fayzabad,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,37.100.701,70.556.332,Incidental,Unaffiliated,Not applicable,An INGO staff member was stabbed and killed by the son of the mayor of Faizabad.,Yes,Official Report
1601,2013,11,6,AF,Afghanistan,Uruzgan,Khas Uruzgan,Shikhan,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Shooting,Unknown,Unknown,32.927.027,66.142.532,Unknown,Unknown,Unknown,An off-duty NGO staff member was shot and killed by two unknown gunmen.,Yes,Official Report
1693,2013,11,6,SY,Syrian Arab Republic,Damascus,Damascus,Damascus,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Project site,33.510.823,3.630.675,Incidental,Unknown,Unknown,One INGO staffer was injured when a mortar landed inside the INGO project site; the staff received shrapnel to the chest.,Yes,Focal Point
1598,2013,11,7,HT,Haiti,West,Port au Prince,Port au Prince,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,2,1,1,0,Bodily assault,Raid,Project site,18.532.498,-72.333.064,Economic,Unknown,Unknown,One international worker was injured and one national worker killed during an armed break-in at an orphanage. Three burglars assaulted them with a hammer and demanded money. The national worker was an unarmed security guard who died protecting the international staff member.,Pending,Media
1780,2013,11,7,CF,Central African Republic,Bangui,Bangui,Bangui,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,4.362.361,18.554.524,Political,Non-state armed group: National,Ex-Seleka,"An INGO-contracted driver, while driving from a program site to a hotel parking lot, was shot and killed by most likely ex-Seleka soldiers. There may have been an ethnic/religious component to the attack.",Yes,Focal Point
1788,2013,11,8,SD,Sudan,East Darfur,Shia'ria,Between Shearia and Ban Jadid,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,Kidnapping,Ambush,Road,12.414.805,25.468.676,Unknown,Unknown,Unknown,"Three UN-contracted individuals (driver and 2 assistants) were kidnapped by unknown armed men aboard two Land Cruiser vehicles. The driver, the two assistants, and the truck were released six days later.",Yes,Focal Point
1597,2013,11,11,SY,Syrian Arab Republic,Aleppo,Ayn al-Arab,Kobani,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Unknown,Unknown,36.889.853,38.369.716,Unknown,Unknown,Unknown,One NRCS volunteer of the Ein Al Arab sub-branch in Aleppo was killed.,Yes,Focal Point
1599,2013,11,11,AF,Afghanistan,Farah,Bala Buluk,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,Kidnapping,Unknown,Unknown,32.689.845,62.732.388,Unknown,Unknown,Unknown,One national staff member working for an INGO implementing partner was abducted by five unknown armed men. The individual was released two days later on November 13 after a local elder mediated.,Yes,Official Report
1744,2013,11,15,SD,Sudan,North Darfur,Al Fasher,"Zamzam Checkpoint, South of Al Fasher",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,13.475.759,25.299.246,Unknown,Host state,Sudanese Armed Forces,One UN-contracted driver was shot in the right shoulder by soldiers of the Sudan Armed Forces at a checkpoint. He was hospitalized immediately.,Yes,Focal Point
1838,2013,11,17,SO,Somalia,Lower Shabelle,Marka,"Marka, Buula Jan",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Unknown,1.717.466,44.768.614,Incidental,Non-state armed group: Unknown,Not applicable,One INGO national staff member working at Marka General Hospital was shot and killed by unknown armed militia. The incident was reportedly related to clan revenge.,Yes,Official Report
1611,2013,11,18,AF,Afghanistan,Kabul,Kabul,Kabul (Babur Gardens),0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,34.501.665,69.157.429,Economic,Unknown,Unknown,"Two international NGO staff members, while walking on the hillside above Babur Gardens, were approached by three young men who stole their phones and wallets. The perpetrators beat the male staff member when he tried to retrieve their phones. He sustained injuries and received medical treatment.",Yes,Official Report
1600,2013,11,19,AF,Afghanistan,Nangarhar,Dih Bala ,Kareez Kandow,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,Kidnapping,Unknown,Unknown,34.092.538,70.469.295,Political,Criminal,Unknown,Three national staff members of a UN implementing partner were abducted by an unknown armed group. They were released the next day with the help of tribal elders.,Yes,Official Report
1692,2013,11,19,LY,Libyan Arab Jamahiriya,West,Tripoli,Tripoli,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,Kidnapping,Individual attack,Unknown,32.879.813,1.319.014,Economic,Non-state armed group: Unknown,Not applicable,"One INGO staff member was kidnapped for a few days, beaten, and extorted of money by militiamen.",Yes,Focal Point
1666,2013,11,21,AF,Afghanistan,Uruzgan,,Kelem Bawari ,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,Kidnap-killing,Unknown,Unknown,3.292.689,66.141.517,Unknown,Unknown,Unknown,"Two polio workers were abducted on 21 November and found dead the following day by Afghan National Police.
",Yes,Official Report
1604,2013,11,22,AF,Afghanistan,Kundoz,,,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,1,1,0,Unknown,Ambush,Road,36.727.865,68.867.998,Political,Non-state armed group: National,Unknown,"One female and one male NGO staff member were injured when their NGO vehicle was attacked by anti-government forces. Three other NGO staff were on board, and they were rescued by Afghan Local Police after an attempted kidnapping.",Yes,Official Report
